915 689 1
934 135 1
902 649 1
133 480 0
852 126 1
498 307 1
290 483 0
403 659 1
500 513 1
769 154 1
49 176 0
165 700 0
845 882 1
721 101 1
710 391 1
118 370 0
14 195 0
242 50 0
57 181 0
68 871 0
464 141 1
169 340 0
529 27 1
291 458 0
824 237 1
128 466 0
714 745 1
726 826 1
125 727 0
491 484 1
611 884 1
117 805 0
883 922 1
774 364 1
450 244 1
696 571 1
240 615 0
30 842 0
379 351 1
185 789 0
940 944 1
121 688 0
258 240 0
680 863 1
431 625 1
280 691 1
120 715 0
446 720 1
790 757 1
58 67 0
616 317 1
796 387 1
502 546 1
524 461 1
898 589 1
980 932 1
311 115 0
643 169 1
939 893 1
458 226 1
543 273 1
819 734 1
259 920 1
20 366 0
282 522 0
944 598 1
386 278 1
964 560 1
767 815 1
705 64 1
144 992 0
935 687 1
205 575 0
526 446 1
51 538 0
116 796 0
946 271 1
287 868 1
684 86 1
133 278 0
640 405 1
858 904 1
849 928 1
458 554 1
565 115 1
595 895 1
817 706 1
87 654 0
765 711 1
152 531 0
649 942 1
958 224 1
51 397 0
350 35 0
887 521 1
948 130 1
176 86 0
410 90 1
451 265 1
225 5 0
696 701 1
537 450 1
659 451 1
448 799 1
147 628 0
692 52 1
657 148 1
581 650 1
129 957 0
440 304 1
426 544 1
45 138 0
850 47 1
879 169 1
743 17 1
591 329 1
459 459 1
18 583 0
130 559 0
524 812 1
255 745 1
450 735 1
875 319 1
850 327 1
448 690 1
772 762 1
673 414 1
514 489 1
730 585 1
45 409 0
275 923 1
145 495 0
325 784 1
501 327 1
850 906 1
615 736 1
542 336 1
823 743 1
383 585 1
297 662 1
115 750 0
591 394 1
572 376 1
105 309 0
778 2 1
900 777 1
127 274 0
282 449 0
577 779 1
727 947 1
311 210 0
429 401 1
406 513 1
374 351 1
833 398 1
449 160 1
135 250 0
172 427 0
933 350 1
923 671 1
470 502 1
711 983 1
595 202 1
932 712 1
401 272 1
19 703 0
362 221 1
491 121 1
661 142 1
517 480 1
142 887 0
575 783 1
162 871 0
44 649 0
730 735 1
177 125 0
746 262 1
952 620 1
512 226 1
960 623 1
938 148 1
67 851 0
959 279 1
854 195 1
595 213 1
320 571 1
77 718 0
366 217 1
474 40 1
961 199 1
930 851 1
478 279 1
796 213 1
596 900 1
721 555 1
745 750 1
790 493 1
702 349 1
686 755 1
613 681 1
100 140 0
912 311 1
231 956 1
38 550 0
638 175 1
108 334 0
331 507 1
192 900 0
173 996 0
273 492 0
186 635 0
431 965 1
486 61 1
160 803 0
548 875 1
714 963 1
402 511 1
16 699 0
904 439 1
357 860 1
396 491 1
46 665 0
930 199 1
336 66 0
744 621 1
791 953 1
252 462 0
357 671 1
400 553 1
334 123 0
529 415 1
569 595 1
852 775 1
81 976 0
361 142 0
97 214 0
248 879 1
897 365 1
306 433 0
533 836 1
966 311 1
519 260 1
549 144 1
162 691 0
632 215 1
514 408 1
422 781 1
973 941 1
314 367 0
541 881 1
6 60 0
418 575 1
251 349 0
263 852 1
518 681 1
510 972 1
0 41 0
130 940 0
40 210 0
64 324 0
342 253 0
117 552 0
433 963 1
813 87 1
631 787 1
676 773 1
932 81 1
672 119 1
518 537 1
386 446 1
29 470 0
658 181 1
156 264 0
218 291 0
710 184 1
819 51 1
46 557 0
897 72 1
43 877 0
90 552 0
670 103 1
595 91 1
376 375 1
136 467 0
923 782 1
49 493 0
149 84 0
127 405 0
163 332 0
266 211 0
408 909 1
850 407 1
358 256 1
157 661 0
653 573 1
731 271 1
452 411 1
826 664 1
565 779 1
166 322 0
525 269 1
709 465 1
494 416 1
987 636 1
785 113 1
484 119 1
322 118 0
55 517 0
705 571 1
440 960 1
487 830 1
711 374 1
863 725 1
22 370 0
457 689 1
286 16 0
180 733 0
372 538 1
966 434 1
931 773 1
255 284 0
9 468 0
613 772 1
792 780 1
483 500 1
206 53 0
273 632 0
964 244 1
451 819 1
281 639 1
878 955 1
690 474 1
880 238 1
710 131 1
